E,U,Th
4.3655,0.004060619901847171,0.0
4.3665,0.004036031770819953,0.0
4.3675,0.004038696989072383,0.0
4.3685,0.004041363074042073,0.0
4.3695,0.004016705498528482,0.0
4.3705,0.004019355291133664,0.0
4.3715,0.003994645359943767,0.0
4.3725,0.00399727883676097,0.0
4.3735,0.003999913168584708,0.0
4.3745,0.003975133640652184,0.0
4.3755,0.00397775162740889,0.0
4.3765,0.003980370463316903,0.0
4.3775,0.003955521250801542,0.0
4.3785,0.0039581237123634105,0.0
4.3795,0.003960727017221351,0.0
4.3805,0.003935808032282788,0.0
4.3815,0.003938394933515417,0.0
4.3825,0.003940982672188853,0.0
4.3835,0.003915993826986603,0.0
4.3845,0.003918565132755504,0.0
4.3855,0.003921137270109931,0.0
4.3865,0.0,0.0
